city_actual,rating_reviewcount,dist_from_cityCenter,dist_from_Montelbaanstoren,neighbourhood,price,stars,rating2_ta,rating2_ta_reviewcount,accommodation_type,guestreviewsrating,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday,num_nights
Amsterdam,95,1.1,1.4,Museum Quarter,50,2,4,833,Hostel,4 /5,0,327,0,0% no offer,2017,12,0,1,1
Amsterdam,95,1.1,1.4,Museum Quarter,457,2,4,833,Hostel,4 /5,0,327,0,0% no offer,2017,12,0,1,4
Amsterdam,925,1.1,1.4,Museum Quarter,117,3,3.5,1026,Hotel,3.7 /5,0,328,1,15-50% offer,2017,12,0,1,1
Amsterdam,925,1.1,1.4,Museum Quarter,114,3,3.5,1026,Hotel,3.7 /5,0,328,1,15-50% offer,2017,11,0,0,1
Amsterdam,925,1.1,1.4,Museum Quarter,220,3,3.5,1026,Hotel,3.7 /5,0,328,0,0% no offer,2018,2,1,0,1
Amsterdam,925,1.1,1.4,Museum Quarter,168,3,3.5,1026,Hotel,3.7 /5,0,328,1,15-50% offer,2018,1,1,0,1
Amsterdam,925,1.1,1.4,Museum Quarter,653,3,3.5,1026,Hotel,3.7 /5,1,328,1,15-50% offer,2017,12,0,1,4
Amsterdam,415,0.9,1.3,Museum Quarter,161,3,3.5,507,Hotel,3.7 /5,0,329,1,1-15% offer,2018,2,1,0,1
Amsterdam,415,0.9,1.3,Museum Quarter,646,3,3.5,507,Hotel,3.7 /5,0,329,1,1-15% offer,2017,12,0,1,4
Amsterdam,415,0.9,1.3,Museum Quarter,102,3,3.5,507,Hotel,3.7 /5,1,329,1,15-50% offer,2017,12,0,1,1
Amsterdam,415,0.9,1.3,Museum Quarter,141,3,3.5,507,Hotel,3.7 /5,0,329,1,15-50% offer,2018,1,1,0,1
Amsterdam,415,0.9,1.3,Museum Quarter,126,3,3.5,507,Hotel,3.7 /5,1,329,1,15-50% offer,2017,11,0,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,150,3,2.5,855,Hotel,3 /5,0,330,1,15-50% offer,2018,1,1,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,150,3,2.5,855,Hotel,3 /5,0,330,1,15-50% offer,2017,12,0,1,1
Amsterdam,186,1.3,1.6,Museum Quarter,301,3,2.5,855,Hotel,3 /5,0,330,0,0% no offer,2018,3,1,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,161,3,2.5,855,Hotel,3 /5,0,330,1,15-50% offer,2018,2,1,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,808,3,2.5,855,Hotel,3 /5,0,330,0,0% no offer,2017,12,0,1,4
Amsterdam,186,1.3,1.6,Museum Quarter,218,3,2.5,855,Hotel,3 /5,1,330,0,0% no offer,2017,11,1,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,312,3,2.5,855,Hotel,3 /5,0,330,0,0% no offer,2018,4,1,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,92,3,2.5,855,Hotel,3 /5,0,330,1,50%-75% offer,2017,11,0,0,1
Amsterdam,186,1.3,1.6,Museum Quarter,260,3,2.5,855,Hotel,3 /5,0,330,0,0% no offer,2018,5,1,0,1
Amsterdam,113,0.8,1.1,Museum Quarter,126,2,2.5,708,Hotel,2.7 /5,1,331,1,50%-75% offer,2018,1,1,0,1
Amsterdam,113,0.8,1.1,Museum Quarter,84,2,2.5,708,Hotel,2.7 /5,1,331,1,50%-75% offer,2017,11,0,0,1
Amsterdam,113,0.8,1.1,Museum Quarter,142,2,2.5,708,Hotel,2.7 /5,1,331,1,15-50% offer,2017,11,1,0,1
Amsterdam,113,0.8,1.1,Museum Quarter,107,2,2.5,708,Hotel,2.7 /5,1,331,1,50%-75% offer,2017,12,0,1,1
Amsterdam,113,0.8,1.1,Museum Quarter,680,2,2.5,708,Hotel,2.7 /5,1,331,1,15-50% offer,2017,12,0,1,4
Amsterdam,44,0.9,1,Museum Quarter,150,1.5,2,308,Bed and breakfast,2.7 /5,1,332,0,0% no offer,2017,12,0,1,1
Amsterdam,44,0.9,1,Museum Quarter,80,1.5,2,308,Bed and breakfast,2.7 /5,1,332,1,1-15% offer,2017,11,0,0,1
Amsterdam,167,1.6,1.9,Museum Quarter,751,3,4.5,882,Hotel,4.3 /5,0,333,0,0% no offer,2017,12,0,1,4
Amsterdam,167,1.6,1.9,Museum Quarter,320,3,4.5,882,Hotel,4.3 /5,1,333,0,0% no offer,2018,3,1,0,1
Amsterdam,167,1.6,1.9,Museum Quarter,126,3,4.5,882,Hotel,4.3 /5,1,333,1,15-50% offer,2017,11,0,0,1
Amsterdam,167,1.6,1.9,Museum Quarter,160,3,4.5,882,Hotel,4.3 /5,0,333,1,1-15% offer,2017,12,0,1,1
Amsterdam,NA,1.4,1.7,Museum Quarter,233,3.5,5,21,Bed and breakfast,NA,1,334,0,0% no offer,2017,11,0,0,1
Amsterdam,763,1.9,1.6,Oost,592,3.5,4,2911,Hotel,4.3 /5,0,335,1,15-50% offer,2017,12,0,1,4
Amsterdam,763,1.9,1.6,Oost,104,3.5,4,2911,Hotel,4.3 /5,0,335,1,15-50% offer,2017,11,0,0,1
Amsterdam,763,1.9,1.6,Oost,127,3.5,4,2911,Hotel,4.3 /5,0,335,1,15-50% offer,2017,12,0,1,1
Amsterdam,372,2.4,2,Oost,138,4,5,453,Hotel,4.6 /5,0,336,1,15-50% offer,2017,12,0,1,1
Amsterdam,372,2.4,2,Oost,833,4,5,453,Hotel,4.6 /5,0,336,1,1-15% offer,2017,12,0,1,4
Amsterdam,372,2.4,2,Oost,149,4,5,453,Hotel,4.6 /5,0,336,1,15-50% offer,2017,11,0,0,1
Amsterdam,573,2.7,2.6,Oost,114,4,4,2112,Hotel,4.1 /5,0,337,1,50%-75% offer,2017,11,0,0,1
Amsterdam,573,2.7,2.6,Oost,219,4,4,2112,Hotel,4.1 /5,0,337,1,1-15% offer,2018,5,1,0,1
Amsterdam,573,2.7,2.6,Oost,149,4,4,2112,Hotel,4.1 /5,0,337,1,15-50% offer,2017,11,1,0,1
Amsterdam,573,2.7,2.6,Oost,96,4,4,2112,Hotel,4.1 /5,0,337,1,50%-75% offer,2018,1,1,0,1
Amsterdam,573,2.7,2.6,Oost,126,4,4,2112,Hotel,4.1 /5,0,337,1,15-50% offer,2018,2,1,0,1
Amsterdam,573,2.7,2.6,Oost,219,4,4,2112,Hotel,4.1 /5,0,337,1,1-15% offer,2018,6,1,0,1
Amsterdam,573,2.7,2.6,Oost,88,4,4,2112,Hotel,4.1 /5,0,337,1,50%-75% offer,2017,12,0,1,1
Amsterdam,573,2.7,2.6,Oost,552,4,4,2112,Hotel,4.1 /5,0,337,1,15-50% offer,2017,12,0,1,4
Amsterdam,805,1.5,1.2,Oost,245,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,15-50% offer,2018,3,1,0,1
Amsterdam,805,1.5,1.2,Oost,250,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,15-50% offer,2018,4,1,0,1
Amsterdam,805,1.5,1.2,Oost,161,3.5,4.5,1576,Hotel,4.5 /5,1,338,1,15-50% offer,2018,1,1,0,1
Amsterdam,805,1.5,1.2,Oost,142,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,1-15% offer,2017,12,0,1,1
Amsterdam,805,1.5,1.2,Oost,112,3.5,4.5,1576,Hotel,4.5 /5,1,338,1,15-50% offer,2017,11,0,0,1
Amsterdam,805,1.5,1.2,Oost,206,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,15-50% offer,2018,6,1,0,1
Amsterdam,805,1.5,1.2,Oost,245,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,15-50% offer,2018,5,1,0,1
Amsterdam,805,1.5,1.2,Oost,640,3.5,4.5,1576,Hotel,4.5 /5,0,338,1,15-50% offer,2017,12,0,1,4
Amsterdam,805,1.5,1.2,Oost,186,3.5,4.5,1576,Hotel,4.5 /5,1,338,1,15-50% offer,2018,2,1,0,1
Amsterdam,203,1.6,1.3,Oost,114,3,4.5,1424,Hotel,4.5 /5,1,339,1,15-50% offer,2017,12,0,1,1
Amsterdam,203,1.6,1.3,Oost,219,3,4.5,1424,Hotel,4.5 /5,1,339,0,0% no offer,2017,11,0,0,1
Amsterdam,69,1.9,1.5,Oost-Watergraafsmeer,103,3.5,3.5,23,Hotel,3.7 /5,0,341,1,50%-75% offer,2017,12,0,1,1
Amsterdam,69,1.9,1.5,Oost-Watergraafsmeer,92,3.5,3.5,23,Hotel,3.7 /5,0,341,1,50%-75% offer,2017,11,0,0,1
Amsterdam,69,1.9,1.5,Oost-Watergraafsmeer,141,3.5,3.5,23,Hotel,3.7 /5,0,341,1,15-50% offer,2018,1,1,0,1
Amsterdam,69,1.9,1.5,Oost-Watergraafsmeer,151,3.5,3.5,23,Hotel,3.7 /5,0,341,1,15-50% offer,2018,2,1,0,1
Amsterdam,69,1.9,1.5,Oost-Watergraafsmeer,516,3.5,3.5,23,Hotel,3.7 /5,0,341,1,1-15% offer,2017,12,0,1,4
Amsterdam,100,1.9,1.4,Oost-Watergraafsmeer,78,1.5,3,435,Hostel,2.9 /5,1,342,0,0% no offer,2017,11,0,0,1
Amsterdam,100,1.9,1.4,Oost-Watergraafsmeer,313,1.5,3,435,Hostel,2.9 /5,1,342,0,0% no offer,2018,4,1,0,1
Amsterdam,100,1.9,1.4,Oost-Watergraafsmeer,78,1.5,3,435,Hostel,2.9 /5,1,342,0,0% no offer,2017,12,0,1,1
Amsterdam,100,1.9,1.4,Oost-Watergraafsmeer,417,1.5,3,435,Hostel,2.9 /5,1,342,0,0% no offer,2018,3,1,0,1
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,122,3,3,623,Hotel,3.7 /5,0,345,1,15-50% offer,2018,2,1,0,1
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,393,3,3,623,Hotel,3.7 /5,0,345,1,1-15% offer,2017,12,0,1,4
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,88,3,3,623,Hotel,3.7 /5,0,345,1,15-50% offer,2017,12,0,1,1
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,97,3,3,623,Hotel,3.7 /5,0,345,1,15-50% offer,2017,11,0,0,1
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,140,3,3,623,Hotel,3.7 /5,0,345,1,15-50% offer,2017,11,1,0,1
Duivendrecht,411,3.1,2.8,Oost-Watergraafsmeer,111,3,3,623,Hotel,3.7 /5,0,345,1,15-50% offer,2018,1,1,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,275,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2018,2,1,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,296,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2017,11,1,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,982,4,4,3942,Hotel,4 /5,1,346,1,1-15% offer,2017,12,0,1,4
Amsterdam,1368,0.4,0.5,Oude Centrum,354,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2018,6,1,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,186,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2017,12,0,1,1
Amsterdam,1368,0.4,0.5,Oude Centrum,245,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2018,1,1,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,230,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2017,11,0,0,1
Amsterdam,1368,0.4,0.5,Oude Centrum,413,4,4,3942,Hotel,4 /5,0,346,1,1-15% offer,2018,5,1,0,1
Amsterdam,141,0.3,0.5,Oude Centrum,672,2,2,263,Hostel,2.5 /5,1,347,1,50%-75% offer,2017,12,0,1,4
Amsterdam,141,0.3,0.5,Oude Centrum,110,2,2,263,Hostel,2.5 /5,1,347,1,50%-75% offer,2017,11,0,0,1
Amsterdam,141,0.3,0.5,Oude Centrum,121,2,2,263,Hostel,2.5 /5,1,347,1,50%-75% offer,2017,12,0,1,1
Amsterdam,118,0.3,0.5,Oude Centrum,80,1,2.5,320,Hotel,2.5 /5,1,348,1,50%-75% offer,2017,11,0,0,1
Amsterdam,118,0.3,0.5,Oude Centrum,150,1,2.5,320,Hotel,2.5 /5,1,348,1,15-50% offer,2017,12,0,1,1
Amsterdam,118,0.3,0.5,Oude Centrum,869,1,2.5,320,Hotel,2.5 /5,1,348,0,0% no offer,2017,12,0,1,4
Amsterdam,446,0.2,0.5,Oude Centrum,261,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,5,1,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,261,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,6,1,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,214,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,2,1,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,296,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,3,1,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,296,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,4,1,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,145,3,2.5,773,Hotel,2.7 /5,0,349,1,15-50% offer,2017,12,0,1,1
Amsterdam,446,0.2,0.5,Oude Centrum,766,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2017,12,0,1,4
Amsterdam,446,0.2,0.5,Oude Centrum,110,3,2.5,773,Hotel,2.7 /5,0,349,1,15-50% offer,2017,11,0,0,1
Amsterdam,446,0.2,0.5,Oude Centrum,191,3,2.5,773,Hotel,2.7 /5,0,349,0,0% no offer,2018,1,1,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,284,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2018,6,1,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,284,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2018,2,1,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,284,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2018,3,1,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,104,1,2,867,Hotel,2.2 /5,0,350,1,15-50% offer,2017,11,0,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,116,1,2,867,Hotel,2.2 /5,0,350,1,1-15% offer,2017,12,0,1,1
Amsterdam,439,0.2,0.5,Oude Centrum,284,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2018,4,1,0,1
Amsterdam,439,0.2,0.5,Oude Centrum,667,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2017,12,0,1,4
Amsterdam,439,0.2,0.5,Oude Centrum,284,1,2,867,Hotel,2.2 /5,0,350,0,0% no offer,2018,5,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,187,3,4,1229,Hotel,3.9 /5,0,351,1,15-50% offer,2018,2,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,320,3,4,1229,Hotel,3.9 /5,1,351,0,0% no offer,2018,3,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,213,3,4,1229,Hotel,3.9 /5,0,351,1,15-50% offer,2018,1,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,133,3,4,1229,Hotel,3.9 /5,1,351,1,50%-75% offer,2017,12,0,1,1
Amsterdam,751,0.2,0.5,Oude Centrum,240,3,4,1229,Hotel,3.9 /5,1,351,1,15-50% offer,2018,4,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,325,3,4,1229,Hotel,3.9 /5,0,351,0,0% no offer,2017,11,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,219,3,4,1229,Hotel,3.9 /5,1,351,1,15-50% offer,2018,6,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,256,3,4,1229,Hotel,3.9 /5,1,351,1,15-50% offer,2018,5,1,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,165,3,4,1229,Hotel,3.9 /5,1,351,1,15-50% offer,2017,11,0,0,1
Amsterdam,751,0.2,0.5,Oude Centrum,787,3,4,1229,Hotel,3.9 /5,0,351,1,1-15% offer,2017,12,0,1,4
Amsterdam,132,0.2,0.5,Oude Centrum,136,2,2.5,312,Hotel,2.9 /5,0,352,1,50%-75% offer,2017,11,0,0,1
Amsterdam,132,0.2,0.5,Oude Centrum,136,2,2.5,312,Hotel,2.9 /5,0,352,1,50%-75% offer,2017,12,0,1,1
Amsterdam,132,0.2,0.5,Oude Centrum,749,2,2.5,312,Hotel,2.9 /5,0,352,1,15-50% offer,2017,12,0,1,4
Amsterdam,41,0.3,0.5,Oude Centrum,91,2,2,292,Hotel,2.4 /5,1,353,0,0% no offer,2017,11,0,0,1
Amsterdam,101,0.7,0.4,Oude Centrum,364,3.5,4.5,144,Apartment,4.6 /5,1,354,1,1-15% offer,2017,12,0,1,1
Amsterdam,101,0.7,0.4,Oude Centrum,281,3.5,4.5,144,Apartment,4.6 /5,1,354,1,1-15% offer,2017,11,0,0,1
Amsterdam,498,0.4,0.7,Oude Centrum,1056,3,4,1003,Hotel,4 /5,1,355,1,15-50% offer,2017,12,0,1,4
Amsterdam,498,0.4,0.7,Oude Centrum,192,3,4,1003,Hotel,4 /5,1,355,1,15-50% offer,2017,12,0,1,1
Amsterdam,498,0.4,0.7,Oude Centrum,198,3,4,1003,Hotel,4 /5,1,355,1,15-50% offer,2017,11,0,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,344,5,4,3341,Hotel,4 /5,0,356,1,15-50% offer,2018,6,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,193,5,4,3341,Hotel,4 /5,0,356,1,50%-75% offer,2018,2,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,196,5,4,3341,Hotel,4 /5,0,356,1,50%-75% offer,2017,12,0,1,1
Amsterdam,637,0.3,0.6,Oude Centrum,275,5,4,3341,Hotel,4 /5,0,356,1,15-50% offer,2017,11,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,416,5,4,3341,Hotel,4 /5,0,356,0,0% no offer,2018,4,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,206,5,4,3341,Hotel,4 /5,0,356,1,50%-75% offer,2017,11,0,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,393,5,4,3341,Hotel,4 /5,0,356,1,1-15% offer,2018,3,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,1055,5,4,3341,Hotel,4 /5,0,356,1,15-50% offer,2017,12,0,1,4
Amsterdam,637,0.3,0.6,Oude Centrum,344,5,4,3341,Hotel,4 /5,0,356,1,15-50% offer,2018,5,1,0,1
Amsterdam,637,0.3,0.6,Oude Centrum,193,5,4,3341,Hotel,4 /5,0,356,1,50%-75% offer,2018,1,1,0,1
Amsterdam,351,0.4,0.8,Oude Centrum,198,3,4.5,1461,Hotel,4.8 /5,1,357,1,15-50% offer,2017,11,0,0,1
Amsterdam,351,0.4,0.8,Oude Centrum,250,3,4.5,1461,Hotel,4.8 /5,1,357,1,15-50% offer,2017,12,0,1,1
Amsterdam,351,0.4,0.8,Oude Centrum,1222,3,4.5,1461,Hotel,4.8 /5,1,357,1,15-50% offer,2017,12,0,1,4
Amsterdam,377,0.4,0.6,Oude Centrum,260,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2018,6,1,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,312,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2018,4,1,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,176,3,3.5,1833,Hotel,3.9 /5,0,358,1,50%-75% offer,2017,11,0,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,312,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2017,11,1,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,218,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2018,1,1,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,312,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2018,5,1,0,1
Amsterdam,377,0.4,0.6,Oude Centrum,197,3,3.5,1833,Hotel,3.9 /5,0,358,1,50%-75% offer,2017,12,0,1,1
Amsterdam,377,0.4,0.6,Oude Centrum,239,3,3.5,1833,Hotel,3.9 /5,0,358,1,15-50% offer,2018,2,1,0,1
Amsterdam,13,0.4,0.6,Oude Centrum,214,2.5,1.5,70,Hotel,2.5 /5,1,359,0,0% no offer,2018,3,1,0,1
Amsterdam,13,0.4,0.6,Oude Centrum,1160,2.5,1.5,70,Hotel,2.5 /5,1,359,0,0% no offer,2017,12,0,1,4
Amsterdam,13,0.4,0.6,Oude Centrum,290,2.5,1.5,70,Hotel,2.5 /5,1,359,0,0% no offer,2017,12,0,1,1
Amsterdam,13,0.4,0.6,Oude Centrum,214,2.5,1.5,70,Hotel,2.5 /5,1,359,0,0% no offer,2018,2,1,0,1
Amsterdam,13,0.4,0.6,Oude Centrum,214,2.5,1.5,70,Hotel,2.5 /5,1,359,0,0% no offer,2018,1,1,0,1
Amsterdam,13,0.4,0.6,Oude Centrum,127,2.5,1.5,70,Hotel,2.5 /5,1,359,1,1-15% offer,2017,11,0,0,1
Amsterdam,12,0.4,0.6,Oude Centrum,638,2,2,137,Hotel,2.5 /5,0,360,1,15-50% offer,2017,12,0,1,4
Amsterdam,12,0.4,0.6,Oude Centrum,116,2,2,137,Hotel,2.5 /5,0,360,1,50%-75% offer,2017,11,0,0,1
Amsterdam,12,0.4,0.6,Oude Centrum,290,2,2,137,Hotel,2.5 /5,1,360,0,0% no offer,2017,11,1,0,1
Amsterdam,12,0.4,0.6,Oude Centrum,116,2,2,137,Hotel,2.5 /5,0,360,1,50%-75% offer,2017,12,0,1,1
Amsterdam,29,0.4,0.6,Oude Centrum,92,2.5,2,100,Guest House,2 /5,1,361,1,50%-75% offer,2017,11,0,0,1
Amsterdam,29,0.4,0.6,Oude Centrum,661,2.5,2,100,Guest House,2 /5,1,361,1,15-50% offer,2017,12,0,1,4
Amsterdam,29,0.4,0.6,Oude Centrum,232,2.5,2,100,Guest House,2 /5,1,361,0,0% no offer,2017,11,1,0,1
Amsterdam,29,0.4,0.6,Oude Centrum,81,2.5,2,100,Guest House,2 /5,1,361,1,50%-75% offer,2017,12,0,1,1
Amsterdam,108,0.4,0.4,Oude Centrum,208,1,3.5,454,Hotel,3.5 /5,0,362,0,0% no offer,2018,1,1,0,1
Amsterdam,108,0.4,0.4,Oude Centrum,110,1,3.5,454,Hotel,3.5 /5,1,362,1,15-50% offer,2017,11,0,0,1
Amsterdam,108,0.4,0.4,Oude Centrum,129,1,3.5,454,Hotel,3.5 /5,1,362,1,15-50% offer,2017,12,0,1,1
Amsterdam,108,0.4,0.4,Oude Centrum,752,1,3.5,454,Hotel,3.5 /5,1,362,0,0% no offer,2017,12,0,1,4
Amsterdam,10,0.2,0.6,Oude Centrum,915,3.5,4.5,18,Hotel,4.8 /5,1,363,1,15-50% offer,2017,12,0,1,4
Amsterdam,10,0.2,0.6,Oude Centrum,198,3.5,4.5,18,Hotel,4.8 /5,1,363,1,15-50% offer,2017,12,0,1,1
Amsterdam,10,0.2,0.6,Oude Centrum,259,3.5,4.5,18,Hotel,4.8 /5,1,363,1,15-50% offer,2017,11,0,0,1
Amsterdam,89,0.3,0.5,Oude Centrum,63,2,4,1276,Hostel,4 /5,1,364,0,0% no offer,2017,11,0,0,1
Amsterdam,89,0.3,0.5,Oude Centrum,63,2,4,1276,Hostel,4 /5,1,364,0,0% no offer,2017,12,0,1,1
Amsterdam,89,0.3,0.5,Oude Centrum,469,2,4,1276,Hostel,4 /5,1,364,0,0% no offer,2017,12,0,1,4
Amsterdam,3032,0.2,0.6,Oude Centrum,177,4,4,3506,Hotel,4.1 /5,0,365,1,50%-75% offer,2017,11,0,0,1
Amsterdam,3032,0.2,0.6,Oude Centrum,903,4,4,3506,Hotel,4.1 /5,1,365,1,15-50% offer,2017,12,0,1,4
Amsterdam,3032,0.2,0.6,Oude Centrum,192,4,4,3506,Hotel,4.1 /5,0,365,1,15-50% offer,2017,12,0,1,1
Amsterdam,3032,0.2,0.6,Oude Centrum,243,4,4,3506,Hotel,4.1 /5,0,365,1,15-50% offer,2018,3,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,291,3,3.5,1550,Hotel,3.7 /5,1,366,0,0% no offer,2018,6,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,370,3,3.5,1550,Hotel,3.7 /5,1,366,0,0% no offer,2018,3,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,381,3,3.5,1550,Hotel,3.7 /5,1,366,0,0% no offer,2018,4,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,167,3,3.5,1550,Hotel,3.7 /5,0,366,1,15-50% offer,2017,12,0,1,1
Amsterdam,636,0.3,0.6,Oude Centrum,195,3,3.5,1550,Hotel,3.7 /5,1,366,1,15-50% offer,2018,2,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,207,3,3.5,1550,Hotel,3.7 /5,1,366,1,15-50% offer,2018,1,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,280,3,3.5,1550,Hotel,3.7 /5,1,366,0,0% no offer,2018,5,1,0,1
Amsterdam,636,0.3,0.6,Oude Centrum,841,3,3.5,1550,Hotel,3.7 /5,1,366,1,15-50% offer,2017,12,0,1,4
Amsterdam,636,0.3,0.6,Oude Centrum,143,3,3.5,1550,Hotel,3.7 /5,0,366,1,15-50% offer,2017,11,0,0,1
Amsterdam,626,0.3,0.6,Oude Centrum,295,4.5,4.5,310,Hotel,4.5 /5,0,367,1,1-15% offer,2017,11,0,0,1
Amsterdam,626,0.3,0.6,Oude Centrum,1124,4.5,4.5,310,Hotel,4.5 /5,0,367,1,15-50% offer,2017,12,0,1,4
Amsterdam,626,0.3,0.6,Oude Centrum,220,4.5,4.5,310,Hotel,4.5 /5,0,367,1,15-50% offer,2018,1,1,0,1
Amsterdam,626,0.3,0.6,Oude Centrum,230,4.5,4.5,310,Hotel,4.5 /5,0,367,1,15-50% offer,2017,12,0,1,1
Amsterdam,626,0.3,0.6,Oude Centrum,248,4.5,4.5,310,Hotel,4.5 /5,0,367,1,15-50% offer,2018,2,1,0,1
Amsterdam,874,0.2,0.6,Oude Centrum,233,3,4,2176,Hotel,4 /5,0,368,1,1-15% offer,2018,1,1,0,1
Amsterdam,874,0.2,0.6,Oude Centrum,221,3,4,2176,Hotel,4 /5,0,368,1,15-50% offer,2018,2,1,0,1
Amsterdam,874,0.2,0.6,Oude Centrum,873,3,4,2176,Hotel,4 /5,0,368,1,15-50% offer,2017,12,0,1,4
Amsterdam,874,0.2,0.6,Oude Centrum,178,3,4,2176,Hotel,4 /5,0,368,1,15-50% offer,2017,11,0,0,1
Amsterdam,473,0.2,0.6,Oude Centrum,300,4,4.5,1794,Hotel,4.5 /5,0,369,1,1-15% offer,2017,11,1,0,1
Amsterdam,473,0.2,0.6,Oude Centrum,236,4,4.5,1794,Hotel,4.5 /5,0,369,1,15-50% offer,2017,11,0,0,1
Amsterdam,473,0.2,0.6,Oude Centrum,202,4,4.5,1794,Hotel,4.5 /5,0,369,1,15-50% offer,2017,12,0,1,1
Amsterdam,272,0.2,0.6,Oude Centrum,187,3,4,913,Hotel,4 /5,1,370,1,15-50% offer,2017,11,0,0,1
Amsterdam,1213,0.6,0.3,Oude Centrum,207,4,4.5,7152,Hotel,4.4 /5,0,371,1,15-50% offer,2017,12,0,1,1
Amsterdam,1213,0.6,0.3,Oude Centrum,1736,4,4.5,7152,Hotel,4.4 /5,0,371,0,0% no offer,2017,12,0,1,4
